,Star ID,Star X (pix),Star Y (pix),Star Flux,Pixel Error WCS Method Twirl,RA/Dec Error WCS Method Twirl,Pixel Error WCS Method SIP,RA/Dec Error WCS Method SIP,Pixel Error WCS Method Manual,RA/Dec Error WCS Method Manual
168,169,4380.088913180384,1920.8730182676509,2.0706467551112953,0.09871549461307015,0.05298343616478017,1.8989718938507545,0.9601183969422864,2.6983347985647113,1.5359849933538463
169,170,2907.3894960089797,1864.8219193596585,1.9963341811140127,0.4032329144017622,0.2072049556151599,0.6625959659570626,0.3013009962443945,1.9961367595096362,0.8527226413221678
170,171,1733.3320672143875,492.70795806334,1.7320008915712153,1.4050825068179114,0.8031740917828224,1.4309151609702484,0.7636060458336296,2.287892442166581,0.9144410824202188
171,172,3118.0954460787275,484.7131045768057,1.7444736211565082,0.618281709243847,0.24258695040152786,0.7410949049440523,0.4192262012603954,3.0581377631911337,1.7862400403519243
172,173,1722.1192538479686,2418.1708872977724,1.9378942387567444,0.13776277540509613,0.057981088826601045,1.7545543363908462,0.9176284547210898,3.69691004641336,1.5989088695946871
173,174,2638.0741624356506,890.3728807846494,2.0116781719146517,0.8822181369298665,0.5048028148226816,1.242443418494543,0.5219723934627429,3.1381561418509922,1.5094343967542974
174,175,1233.0399014807315,2008.9162743811328,2.1431450754971917,0.9741904037082203,0.5757849514331131,1.760531702717196,0.7871858412987103,3.796713690165806,1.5547483150934205
175,176,2079.8548048600214,2321.216432003839,2.0953198918250977,0.659839346892789,0.36493864823659844,0.7909097941740758,0.32246089374433545,2.9323753584643995,1.1599254555280174
176,177,1786.534610782948,2157.176333955743,1.7389185817717303,0.7413885172752145,0.4272666151269737,0.9142363493962069,0.37311735806783514,3.169143880415064,1.2637181106885331
177,178,824.2514660328967,2151.596964172697,1.9636055839892177,0.9665765871784395,0.545161725632001,2.3167355457100767,1.2590195171748448,3.507677757130227,1.5623562795689427
178,179,2610.928713200838,2647.3777974030154,1.7242935179798593,0.3863573492855853,0.20378757073551396,1.6670783967415654,0.8985366813577446,2.791324006245502,1.1956773381722585
179,180,1130.7739223957346,153.9903367898024,1.8419349238064602,2.0026574229482206,1.1922625114657186,3.5224168847532633,1.9330723403142795,2.611787095481695,1.0380136029262996
180,181,4038.789631043034,1623.5009030425115,1.4637568207676273,0.696823690485614,0.3960485638555159,1.2590995185421647,0.4960885015545762,3.4378236346375974,2.028499806498582
181,182,1072.7535114045652,2144.2658187761563,2.203670675575797,1.2273359565094981,0.6706633127727305,1.4513084550462525,0.7758279459119625,3.11910870801731,1.3284268867588462
182,183,778.1338436487302,111.99922124732092,1.9549883310083118,2.2333653503593403,1.3245409592281987,4.5717822682784295,2.5695696624286275,2.6845515025793234,1.2055925204503009
183,184,4081.101968803929,633.2154842308086,1.6986924789382336,0.7184577100787937,0.4228968552386795,0.8860050815489923,0.34461645598869944,5.9280495974177985,3.480875933371209
184,185,1684.5303962059195,1937.3231665031462,1.3128307002360948,0.32880378505575875,0.12761701053294128,1.7447875060488076,0.8074029029840558,3.905518598466724,1.6418511958597244
185,186,2209.804267967001,2270.609604539891,1.4599803985041186,1.0390795505461579,0.5686500617723571,0.5623400403307374,0.2487146816313638,2.5457251955541325,0.9883289616532868
186,187,1080.269937973725,1271.3929117863718,1.7576571755357762,1.7814365746858958,1.0630667392052786,1.6667845554977845,0.7320374649533603,3.241156243195111,1.2898964117918565
187,188,2556.7884571802433,548.0378989840005,1.5895983842334058,0.7173331196545784,0.3633154710496572,0.7075800441908873,0.3599748805687248,2.4393706368635732,1.2579293736021742
188,189,1972.0734620962812,1541.019762113663,1.8895052735254125,0.3140105860069215,0.13556083827104334,0.9727257984988866,0.4895633722504104,2.862414661098614,1.1816692948167506
189,190,1512.5858262626011,1864.5718493178945,1.6437151685446085,1.065843311005032,0.6174670574031886,1.535909579453233,0.6056935919557591,3.7372970095394495,1.4780859998126747
190,191,1862.7987102077095,2222.711169341883,1.8291091062569949,0.7375485598202888,0.3635793027561117,0.7054397425331557,0.33263170552266363,2.888665502880602,1.1747053979163555
191,192,3616.0000765961895,2058.2451177228086,1.9355159044964987,0.19441470266724936,0.09687473715525274,1.1754399812223197,0.47821000516228496,1.6997163280967376,0.8911446339358419
192,193,2732.1225402102605,324.63514111993067,1.1420702982757325,1.0574256886251512,0.5794278662857613,0.6692212845500752,0.32960525691667947,3.2186975212782047,1.8239537517273567
193,194,4160.814163659367,158.51486393179744,1.3348037736926444,1.3889358871186168,0.7922687924071145,0.7414857365345889,0.3239243238041415,7.957559752866439,4.64398872458806
194,195,3018.6937207141364,2141.305651821128,1.7409189540987213,0.988213668303924,0.5781338315275345,1.3468133325670173,0.6163724172380869,2.5535095542893895,1.1342604144774373
195,196,404.19603516287526,2384.280431692274,1.7420184021828014,0.8553197873720406,0.4930715346839359,3.7431337888745695,2.084595136617641,3.7542909127815345,1.7448645040535993
196,197,2704.842011760529,1222.3115761007434,1.4808961044680728,0.2997141613755653,0.1663147997561746,0.9623332951673048,0.3915294679862392,2.5837168887043487,1.137435480570379
197,198,2076.4402933543015,59.853382826185324,1.390962129396807,1.6513327409864103,0.9833947073589492,1.972034344335855,0.9833365830150066,3.112534768520175,1.512785665193145
198,199,4570.497888266776,582.5652590505617,1.0019756988150368,8.517002164007858,4.938953007087813,7.593732793514484,4.24024338856676,14.827465058966384,8.734507812048411
